Result,idx,Date,Source
二十大 + 拖,2,2024-06-19T13:34:10Z,https://www.voachinese.com/a/preview-of-the-long-delayed-third-plenary-session-of-20th-cpc-central-committee-20240611/7652051.html
稍有常識的人,95,2024-06-18T16:58:43Z,https://www.rfa.org/cantonese/commentaries/lj/com-lj-06182024095841.html
维尼皇,898,2024-06-17T08:54:35Z,https://chinadigitaltimes.net/chinese/708991.html
熊维尼小,769,2024-06-17T07:54:21Z,https://chinadigitaltimes.net/chinese/708991.html
献忠学,442,2024-06-11T14:11:19Z,https://chinadigitaltimes.net/chinese/708820.html
八九年六月三,1559,2024-06-09T14:42:01Z,https://botanwang.com/articles/202406/%E5%8D%85%E4%BA%94%E5%B9%B4%E8%BF%87%E5%8E%BB%EF%BC%8C%E5%A4%A9%E5%AE%89%E9%97%A8%E7%9A%84%E9%81%97%E7%BB%AA%E4%BB%8D%E5%9C%A8.html
江绵康,1178,2024-06-07T16:14:14Z,https://botanwang.com/articles/202406/%E6%B1%9F%E7%BB%B5%E6%81%92%E8%A2%AB%E9%99%8D%E8%81%8C%7C%E4%B8%8A%E6%B5%B7%E5%AE%98%E5%9C%BA%E5%90%8C%E6%9C%9F%E8%A2%AB%E2%80%9C%E6%B8%85%E6%B4%97%E2%80%9D.html
89哀悼,1120,2024-06-06T06:08:08Z,https://botanwang.com/articles/202406/%E5%8C%97%E4%BA%AC%E5%BE%92%E5%8A%B3%E5%9C%B0%E6%AF%81%E7%81%AD%E5%85%AD%E5%9B%9B%E8%AE%B0%E5%BF%86.html
独裁国贼,545,2024-06-06T06:07:51Z,https://botanwang.com/articles/202406/%E5%8C%97%E4%BA%AC%E5%BE%92%E5%8A%B3%E5%9C%B0%E6%AF%81%E7%81%AD%E5%85%AD%E5%9B%9B%E8%AE%B0%E5%BF%86.html
新蛤社,475,2024-06-05T21:37:16Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/kw-06052024101346.html
螳臂挡车的歹徒,2987,2024-06-04T23:58:48Z,https://chinadigitaltimes.net/chinese/708611.html
民主 + 学运,211,2024-06-04T20:04:47Z,https://botanwang.com/articles/202406/35%E5%B9%B4%E5%90%8E%EF%BC%8C%E5%8F%B0%E6%B9%BE%E8%B0%81%E5%9C%A8%E7%BA%AA%E5%BF%B5%E5%85%AD%E5%9B%9B%EF%BC%9F.html
维园烛火,4439,2024-06-04T19:05:27Z,https://chinadigitaltimes.net/chinese/708496.html
电影 + 颐和园,1269,2024-06-04T18:54:30Z,https://chinadigitaltimes.net/chinese/708496.html
李鹏宣布戒严,531,2024-06-04T06:00:13Z,https://botanwang.com/articles/202406/%E3%80%96%E5%BE%AE%E5%8E%86%E5%8F%B2%E3%80%97%E6%9C%9D%E9%B2%9C%E4%BA%BA%E7%9A%84%E6%89%80%E6%9C%89%E8%8B%A6%E9%9A%BE%E8%B0%81%E9%80%A0%E6%88%90%E7%9A%84%EF%BC%9F.html
战犯普京,825,2024-05-22T19:32:13Z,https://chinadigitaltimes.net/chinese/708123.html
金正恩 + 炮决,108,2024-05-21T05:26:45Z,https://botanwang.com/articles/202405/%E3%80%96%E5%BE%AE%E5%8D%9A%E8%B0%88%E3%80%97%E5%BF%85%E9%A1%BB%E9%A9%AC%E4%B8%8A%E8%84%B1%E9%92%A9%EF%BC%8C%E5%85%A8%E9%9D%A2%E7%A7%91%E6%8A%80%E5%B0%81%E9%94%81.html
Falun + Gong,11344,2024-05-18T22:24:50Z,https://botanwang.com/articles/202405/%E6%B3%95%E8%BD%AE%E5%8A%9F%E5%A4%A7%E4%BA%8B%E7%BA%AA%EF%BC%881992%E2%80%942024%E5%B9%B4%EF%BC%89.html
李立三路线,1939,2024-05-16T01:57:46Z,https://botanwang.com/articles/202405/%E6%AF%9B%E6%B3%BD%E4%B8%9C%E5%BD%93%E5%B9%B4%E5%88%B6%E9%80%A0%E7%9A%84%E7%BA%A2%E5%86%9B%E6%9D%80%E7%BA%A2%E5%86%9B%E4%BA%8B%E4%BB%B6.html
隙 + 近 + 平,726,2024-05-15T18:33:55Z,https://botanwang.com/articles/202405/%E6%99%AE%E4%B9%A0%E4%BC%9A%E5%9C%A8%E5%8D%B3%EF%BC%8C%E4%B8%AD%E4%BF%84%E4%B9%8B%E9%97%B4%E8%BF%99%E5%87%A0%E4%B8%AA%E8%AE%AE%E9%A2%98%E6%9C%89%E4%BA%9B%E5%BE%AE%E5%A6%99.html
民主 + 學運,141,2024-05-14T20:23:18Z,https://www.voacantonese.com/a/7610814.html
中共祸害,3215,2024-05-14T15:01:27Z,https://botanwang.com/articles/202405/%E6%B3%95%E8%BD%AE%E5%8A%9F%E4%B8%BA%E4%BD%95%E5%B9%BF%E4%BC%A0156%E4%B8%AA%E5%9B%BD%E5%AE%B6%E5%92%8C%E5%9C%B0%E5%8C%BA.html
胡风反革命集团案,3162,2024-05-14T03:43:40Z,https://botanwang.com/articles/202405/%E2%80%9C%E5%A4%A7%E9%98%8E%E7%8E%8B%E2%80%9D%E9%99%86%E5%AE%9A%E4%B8%80%E8%A2%AB%E5%85%B3%E7%A7%A6%E5%9F%8E%E7%9B%91%E7%8B%B1%E4%B9%8B%E8%B0%9C.html
墙内 + 信息封锁,1831,2024-05-12T10:29:25Z,https://chinadigitaltimes.net/chinese/707780.html
普京 + 宣布 + 核武,24,2024-05-11T15:17:25Z,https://www.voachinese.com/a/7606636.html
chinaandtaiwan,192,2024-05-10T15:07:15Z,https://www.voachinese.com/a/how-do-china-and-taiwan-engage-in-dialogue-20240510/7605843.html
国家主习,38,2024-05-03T23:36:57Z,https://www.rfi.fr/cn/%E4%B8%AD%E5%9B%BD/20240503-%E6%B3%95%E5%9B%BD%E7%94%B5%E8%A7%862%E5%8F%B0%E6%92%AD%E5%87%BA-%E4%B8%AD%E5%9B%BD%E5%9C%A8%E6%B3%95%E5%9B%BD%E6%8A%93%E4%BA%BA-%E7%9A%84%E9%AA%87%E4%BA%BA-%E8%8A%B1%E7%B5%AE
右倾错误,574,2024-04-28T17:06:04Z,http://politics.people.com.cn/n1/2024/0428/c1024-40225985.html
Xictator,647,2024-04-28T04:06:22Z,https://botanwang.com/articles/202404/%E3%80%96%E5%BE%AE%E5%8D%9A%E8%B0%88%E3%80%97%E4%B8%AD%E5%85%B1%E5%B0%B1%E9%82%A3%E4%B9%88%E5%9B%9E%E4%BA%8B.html
二十大 + 死,1499,2024-04-22T21:59:04Z,https://www.rfa.org/mandarin/zhuanlan/yehuazhongnanhai/gx-04222024153229.html
八七會議,1404,2024-04-16T16:16:43Z,https://www.rfa.org/cantonese/commentaries/ching/com-ching-04162024094931.html
百家樂,4,2024-04-16T14:55:22Z,https://finance.mingpao.com/fin/instantf/20240416/1713270406486/%e6%be%b3%e9%96%80%e8%b2%b4%e8%b3%93%e7%99%be%e5%ae%b6%e6%a8%82%e9%a6%96%e5%ad%a3%e5%a2%9e%e8%bf%9168-%e8%87%b3143-8%e5%84%84-%e4%b8%ad%e5%a0%b4%e7%99%be%e5%ae%b6%e6%a8%82%e6%94%b6%e5%85%a5%e7%b4%84346%e5%84%84%e7%a0%b4%e7%b4%80%e9%8c%84
辱包,422,2024-04-10T22:25:45Z,https://www.rfa.org/mandarin/zhuanlan/wangluoboyi/iwar-04102024160103.html
三体 + 封杀,2539,2024-04-07T19:22:36Z,https://chinadigitaltimes.net/chinese/706582.html
三体 + 批斗,2531,2024-04-07T19:22:25Z,https://chinadigitaltimes.net/chinese/706582.html
双百方针,527,2024-04-06T16:52:51Z,https://boxun.com/archives/365067
倒行逆施 + 修宪,3442,2024-04-05T20:04:42Z,https://www.rfa.org/mandarin/pinglun/caixia/cx/cx2-04052024134605.html
20大 + 入常,568,2024-04-05T04:35:53Z,https://botanwang.com/articles/202404/%E8%94%A1%E5%A5%87%E5%86%8D%E5%85%BC%E5%B0%8F%E7%BB%84%E9%95%BF%7C%E6%9D%83%E9%AB%98%E4%BD%8D%E9%87%8D%E8%BF%BD%E4%B9%A0%E6%80%BB%EF%BC%9F.html
小维尼熊,124,2024-04-03T22:28:01Z,https://www.rfa.org/mandarin/zhuanlan/wangluoboyi/iwar-04032024154533.html
江绵恒,2338,2024-04-03T05:08:03Z,https://botanwang.com/articles/202404/%E4%B8%AD%E5%85%B1%E4%B8%91%E9%99%8B%E9%9D%A2%E7%9B%AE%E5%A4%A7%E8%B5%B7%E5%BA%95.html
XJP,670,2024-04-02T05:36:00Z,https://botanwang.com/articles/202404/%E3%80%96%E5%BE%AE%E5%8D%9A%E8%B0%88%E3%80%97%E6%89%80%E8%B0%93%E4%B8%8D%E8%A7%A6%E5%8F%8A%E6%94%BF%E6%B2%BB%EF%BC%8C%E5%B0%B1%E6%98%AF%E9%BB%98%E8%AE%A4%E4%B8%AD%E5%85%B1%E7%9A%84%E6%94%BF%E6%B2%BB.html
批斗 + 三体,2239,2024-03-31T13:13:42Z,https://chinadigitaltimes.net/chinese/706363.html
封杀 + 三体,3139,2024-03-26T14:38:07Z,https://botanwang.com/articles/202403/%E5%85%9A%E9%AD%81%E9%AB%98%E5%96%8A%E6%96%B0%E8%B4%A8%E7%94%9F%E4%BA%A7%E5%8A%9B%7C%E6%8C%87%E6%98%8E%E6%9C%80%E6%96%B0%E7%83%82%E5%B0%BE%E6%96%B9%E5%90%91.html
暴亂 + 89,480,2024-03-24T18:46:42Z,https://chinadigitaltimes.net/chinese/706156.html
襲 + 近 + 平,6,2024-03-23T09:10:03Z,https://news.mingpao.com/ins/%e5%85%a9%e5%b2%b8/article/20240323/s00004/1711173837648/%e4%bf%84%e9%9f%b3%e6%a8%82%e6%9c%83%e9%81%87%e6%81%90%e8%a5%b2-%e7%bf%92%e8%bf%91%e5%b9%b3%e5%90%91%e6%99%ae%e4%ba%ac%e8%87%b4%e6%85%b0%e5%95%8f%e9%9b%bb-%e4%b8%ad%e6%96%b9%e5%8f%8d%e5%b0%8d%e4%b8%80%e5%88%87%e5%bd%a2%e5%bc%8f%e6%81%90%e6%80%96%e4%b8%bb%e7%be%a9
黄鹅孝子,988,2024-03-21T06:28:32Z,https://botanwang.com/articles/202403/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E8%B6%8A%E5%8D%97%E5%9B%BD%E5%AE%B6%E4%B8%BB%E5%B8%AD%E5%B1%85%E7%84%B6%E8%BE%9E%E8%81%8C%E4%BA%86%EF%BC%8C%E8%BF%99%E4%BC%9A%E8%AE%A9%E4%B8%AD%E5%85%B1%E5%9B%BD%E7%9A%84%E9%9F%AD%E6%B0%91%E4%BB%AC%E5%92%8B%E6%83%B3%EF%BC%9F.html
习李不和,388,2024-03-20T17:00:28Z,https://botanwang.com/articles/202403/%E2%80%9C%E8%83%BD%E5%8F%91%E5%A3%B0%E7%9A%84%E5%8F%91%E5%A3%B0%E2%80%9D%7C%E6%9D%8E%E5%85%8B%E5%BC%BA%E6%95%85%E5%B1%85%E5%A4%96%E7%8E%B0%E6%9D%A1%E5%B9%85.html
习死了,872,2024-03-17T07:40:52Z,https://botanwang.com/articles/202403/%E4%B9%A0%E7%9A%84%E7%96%BC%E7%97%9B%E6%AF%9B%E7%9A%84%E5%8F%A3%E6%B0%B4.html
普京 + 威胁 + 核武,657,2024-03-17T04:11:20Z,https://boxun.com/archives/358522
vpn兩會,1279,2024-03-14T13:59:48Z,https://chinadigitaltimes.net/chinese/705855.html
习圣上,185,2024-03-12T00:48:14Z,https://www.rfa.org/mandarin/zhuanlan/yehuazhongnanhai/gx-03112024172740.html
除習,883,2024-03-11T18:19:45Z,https://www.rfa.org/cantonese/news/closing-03112024120548.html
文化革命,14572,2024-03-08T12:08:00Z,https://boxun.com/archives/355816
举手机器大会,777,2024-03-07T14:38:21Z,https://chinadigitaltimes.net/chinese/705676.html
代表谁人大,455,2024-03-04T18:59:46Z,https://chinadigitaltimes.net/chinese/705503.html
希 + 晉 + 憑,68,2024-03-04T09:11:03Z,https://ol.mingpao.com/ldy/showbiz/latest/20240304/1709533599075/%e7%94%b1%e7%b5%84band%e5%89%b5%e4%bd%9c%e5%88%b0mv%e4%b8%8a%e6%9e%b6-rover%e6%96%b0%e6%ad%8c%e8%a8%98%e9%8c%84%e7%86%b1%e8%a1%80%e8%bf%bd%e5%b0%8b%e9%9f%b3%e6%a8%82%e5%a4%a2
党共,515,2024-02-27T18:46:17Z,https://www.rfa.org/mandarin/yataibaodao/gangtai/hx2-02272024080015.html
白紙行動,546,2024-02-22T15:11:31Z,https://www.rfa.org/cantonese/news/htm/ca-book-02222024075439.html
人大代表谁,1326,2024-02-19T19:07:45Z,https://chinadigitaltimes.net/chinese/705217.html
打倒邓小平,1387,2024-02-19T06:08:30Z,https://botanwang.com/articles/202402/%E6%9D%83%E5%80%BE%E4%B8%80%E6%97%B6%7C%E5%BC%A0%E6%98%A5%E6%A1%A5%E9%A2%84%E8%A7%81%E8%87%AA%E5%B7%B1%E4%B8%8B%E5%9C%BA.html
颠覆毛泽东,322,2024-02-19T02:53:49Z,https://botanwang.com/articles/202402/%E4%B8%AD%E5%85%B1%E5%8F%88%E5%8F%B7%E5%8F%AC%E8%A7%A3%E6%94%BE%E6%80%9D%E6%83%B3%7C%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%80%9D%E6%83%B3%E6%80%8E%E4%B9%88%E5%8A%9E%EF%BC%9F.html
除习,5208,2024-02-16T15:47:03Z,https://botanwang.com/articles/202402/%E9%BE%99%E5%B9%B4%E5%8F%88%E5%88%B0%7C%E4%B8%AD%E5%85%B1%E5%A4%A7%E5%87%B6%EF%BC%9F.html
春晚 + 入侵,1056,2024-02-06T17:31:05Z,https://www.rfa.org/cantonese/news/show-02062024101153.html
渗透 + 春晚,1328,2024-02-05T07:24:19Z,https://botanwang.com/articles/202402/%E5%B0%8F%E7%B2%89%E7%BA%A2%E9%AA%9A%E6%89%B0%E8%8B%B1%E9%92%A2%E7%90%B4%E5%B8%88%E4%B8%8E%E4%B8%AD%E5%85%B1%E2%80%9C%E5%85%A8%E7%90%83%E6%98%A5%E6%99%9A%E2%80%9D.html
Liangjiahe,66,2024-02-04T04:00:59Z,https://boxun.com/archives/345634
朝鮮 + 金氏王朝,103,2024-02-02T18:18:00Z,https://www.rfa.org/cantonese/commentaries/wong/com-wong-02022024104827.html
彭载舟,1484,2024-02-01T15:32:04Z,https://botanwang.com/articles/202402/%E4%B8%AD%E5%9B%BD%E5%B9%B4%E8%BD%BB%E4%BA%BA%E4%B8%BA%E4%BD%95%E6%97%A0%E6%B3%95%E2%80%9C%E8%BA%BA%E5%B9%B3%E2%80%9D.html
維尼 + 皇帝,163,2024-01-29T11:46:07Z,https://www.rfa.org/cantonese/news/littlepink-01292024042959.html
穿龙袍 + 熊,0,2024-01-27T20:50:32Z,https://botanwang.com/articles/202401/%E7%A9%BF%E9%BE%99%E8%A2%8D%E7%9A%84%E5%B0%8F%E7%86%8A%E7%BB%B4%E5%B0%BC%7C%E9%BB%84%E6%98%8E%E5%BF%97%E2%80%9C%E9%BE%99%E7%9A%84%E4%BC%A0%E4%BA%BA%E2%80%9D%E7%83%AD%E7%88%86.html
近平 + 維尼,173,2024-01-26T17:21:07Z,https://www.rfa.org/cantonese/news/uk-piano-01262024101002.html
彻子的房间,46,2024-01-25T10:43:34Z,https://cn.nytimes.com/asia-pacific/20240125/tetsuko-kuroyanagi-japan-television/?utm_source=RSS
毛泽东祸害,2501,2024-01-24T15:34:38Z,https://botanwang.com/articles/202401/%E8%8B%8F%E6%99%93%E5%BA%B7%EF%BC%9A%E7%94%B2%E5%8D%88%E8%BF%98%E4%BC%9A%E9%87%8D%E6%BC%94%E5%90%97%EF%BC%9F.html
台湾批踢踢,1064,2024-01-22T19:27:38Z,https://www.rfa.org/mandarin/yataibaodao/gangtai/taiwan-xuanju/hcm2-01222024082644.html
色批,2737,2024-01-21T08:41:24Z,https://chinadigitaltimes.net/chinese/704392.html
LSP,396,2024-01-21T08:28:02Z,https://chinadigitaltimes.net/chinese/704392.html
孙任泽 + 刑讯逼供,1089,2024-01-19T15:11:06Z,https://botanwang.com/articles/202401/%E8%B4%A2%E6%96%B0%E6%8A%A5%E5%AF%BC%E8%A2%AB%E5%88%A0%7C%E6%8F%AD%E4%BB%A4%E4%B8%AD%E5%85%B1%E6%81%90%E6%83%A7%E7%9A%84%E4%B8%89%E5%A4%A7%E4%BA%8B%E5%AE%9E.html
嫌疑人孫任澤之死,291,2024-01-15T19:22:35Z,https://www.rfa.org/cantonese/news/story-01152024114519.html
财新网 + 刑讯逼供,1283,2024-01-15T16:19:20Z,https://botanwang.com/articles/202401/%E8%B4%A2%E6%96%B0%E7%BD%91%E6%8A%AB%E9%9C%B2%E6%96%B0%E7%96%86%E4%BC%8A%E7%8A%81%E5%85%AC%E5%AE%89%E5%88%91%E8%AE%AF%E9%80%BC%E4%BE%9B%E8%87%B4%E6%AD%BB%E6%A1%88%7C%E6%96%87%E9%81%AD%E5%88%A0%E9%99%A4.html
生殖器吊重物,270,2024-01-15T10:33:17Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/gt1-01152024031536.html
伊犁公安 + 刑讯逼供,7,2024-01-15T10:21:54Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/gt1-01152024031536.html
新疆伊犁 + 刑讯逼供,5,2024-01-15T10:21:33Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/gt1-01152024031536.html
嫌疑人孙任泽之死,2963,2024-01-15T06:43:05Z,https://botanwang.com/articles/202401/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E5%8F%B0%E6%B9%BE%E7%9A%84%E9%80%89%E4%B8%BE%E6%9C%BA%E5%88%B6%E8%AE%A9%E4%B8%AD%E5%85%B1%E9%9A%BE%E4%BB%A5%E6%B8%97%E9%80%8F%7C%E6%98%AF%E5%85%AC%E6%AD%A3%E9%80%89%E4%B8%BE%E7%9A%84%E8%A1%A8%E7%8E%87.html
左倾错误,3117,2024-01-12T22:38:32Z,https://www.rfa.org/mandarin/zhuanlan/yehuazhongnanhai/gx-01122024152656.html
89 + 屠殺,296,2024-01-12T22:06:02Z,https://www.rfa.org/cantonese/commentaries/wong/com-01122024143820.html
细 + 近 + 平,227,2024-01-10T16:44:22Z,http://politics.people.com.cn/n1/2024/0110/c1001-40156458.html
習下李上,229,2024-01-08T17:34:20Z,https://www.rfa.org/mandarin/pinglun/chenguangchengboke/cgc-01082024101640.html
洗 + 近 + 平,1399,2024-01-06T03:29:10Z,https://botanwang.com/articles/202401/%E5%AF%B9%E5%85%B1%E5%86%9B%E6%9D%A5%E8%AF%B4%EF%BC%8C%E2%80%9C2023%E5%B9%B4%E6%98%AF%E4%B8%AA%E5%A4%A7%E6%B8%85%E6%B4%97%E5%B9%B4%7C2024%E5%B9%B4%E6%81%90%E6%80%95%E4%B9%9F%E5%B0%86%E5%A6%82%E6%AD%A4%E2%80%9D.html
二十大 + 握权,2626,2024-01-05T15:40:57Z,https://botanwang.com/articles/202401/%E4%BC%A0%E5%89%8D%E5%86%9B%E5%A7%94%E5%89%AF%E4%B8%BB%E5%B8%AD%E8%AE%B8%E5%85%B6%E4%BA%AE%E8%A6%81%E8%A2%AB%E6%9F%A5.html
係 + 近 + 平,106,2024-01-01T08:09:47Z,https://www.rfa.org/cantonese/news/htm/cn-speech-01012024004406.html
悉 + 近 + 平,116,2024-01-01T01:55:37Z,http://politics.people.com.cn/n1/2024/0101/c1001-40150321.html
杨笠 + 池子,1183,2023-12-30T17:30:19Z,https://chinadigitaltimes.net/chinese/703676.html
习 + 禁 + 评,0,2023-12-30T16:31:15Z,https://botanwang.com/articles/202312/%E4%B9%A0%E7%A6%81%E8%AF%84%E6%98%AF%E6%9D%82%E6%96%87%E7%9A%84%E5%A4%A9%E6%95%8C.html
金正恩 + 养女,6,2023-12-30T10:44:37Z,https://www.dw.com/zh/女承父业？-金正恩或培养女儿成为接班人/a-67835191?maca=chi-rss-chi-all-1127-rdf
昔 + 近 + 平,121,2023-12-29T16:47:37Z,https://botanwang.com/articles/202312/%E4%B9%A0%E8%BF%91%E5%B9%B3%E8%87%AA%E5%96%BB%E2%80%9C%E6%AF%9B%E7%BB%A7%E6%89%BF%E8%80%85%E2%80%9D%EF%BC%9F%E5%8D%8E%E6%97%A5%EF%BC%9A%E4%B8%AD%E5%9B%BD%E6%83%B3%E5%89%8D%E8%BF%9B%EF%BC%8C%E4%BD%86%E4%B9%A0%E5%8D%B4%E5%9C%A8%E8%BF%BD%E5%BF%86%E5%BE%80%E6%98%94.html
夕 + 近 + 平,120,2023-12-29T06:48:20Z,http://politics.people.com.cn/n1/2023/1229/c1001-40149376.html
1989年64,297,2023-12-28T22:38:02Z,https://www.rfa.org/mandarin/pinglun/heqinglian/hql-12282023150515.html
析 + 近 + 平,171,2023-12-26T18:07:50Z,https://www.rfi.fr/cn/%E4%B8%93%E6%A0%8F%E6%A3%80%E7%B4%A2/%E8%A6%81%E9%97%BB%E8%A7%A3%E8%AF%B4/20231226-%E5%8C%97%E4%BA%AC%E7%BA%AA%E5%BF%B5%E6%AF%9B%E6%B3%BD%E4%B8%9C%E8%AF%9E%E8%BE%B0130%E5%91%A8%E5%B9%B4-%E5%9C%A8%E6%89%B9%E8%AF%84%E4%B8%8E%E5%B0%8A%E9%87%8D%E6%AF%9B%E9%81%97%E4%BA%A7%E9%97%B4%E5%B9%B3%E8%A1%A1
十年動亂,809,2023-12-26T04:39:26Z,https://www.rfa.org/cantonese/news/cn-editorail-12252023210725.html
惜 + 近 + 平,767,2023-12-23T10:58:02Z,http://politics.people.com.cn/n1/2023/1223/c1001-40145332.html
息 + 近 + 平,152,2023-12-22T13:19:27Z,https://boxun.com/archives/332107
戏 + 近 + 平,672,2023-12-21T15:23:44Z,https://botanwang.com/articles/202312/2023%EF%BC%9A%E4%B9%A0%E8%BF%91%E5%B9%B3%E7%9A%84%E4%B8%80%E4%BA%BA%E7%8B%AC%E8%A3%81%E4%BD%93%E5%88%B6%E7%9B%9B%E6%9E%81%E8%80%8C%E8%A1%B0.html
戲 + 近 + 平,670,2023-12-20T21:53:17Z,https://www.rfa.org/cantonese/commentaries/wp/com-12202023144213.html
习 + 大 + 大,62,2023-12-19T16:44:53Z,https://botanwang.com/articles/202312/%E2%80%9C%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%91%B8%E8%BF%87%E7%9A%84%E7%94%98%E8%94%97%E2%80%9D%E5%8F%98%E6%9C%9D%E5%9C%A3%E7%83%AD%E7%82%B9%7C20%E5%85%83%E4%B8%80%E6%91%B8.html
西 + 近 + 平,509,2023-12-17T04:21:40Z,http://politics.people.com.cn/n1/2023/1217/c1001-40140539.html
进平 + 主席,1276,2023-12-16T09:15:58Z,https://boxun.com/archives/330685
